調整5/3開,#genre#
Vixen HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6265/index.m3u8
We Live Together,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6266/index.m3u8
White Boxxx,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6267/index.m3u8
Wicked,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6268/index.m3u8
Xpanded TV,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6269/index.m3u8
Balkan Erotic,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6270/index.m3u8
Red Lips,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6271/index.m3u8
Emanuelle HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6272/index.m3u8
Extreme,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6273/index.m3u8
Fast Boyz,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6274/index.m3u8
HOT,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6275/index.m3u8
HOT XXL HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6276/index.m3u8
Hot Pleasure,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6277/index.m3u8
Playboy LA,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6280/index.m3u8
Red XXX,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6281/index.m3u8
Sexy Hot,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6282/index.m3u8
Venus,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6284/index.m3u8
X-MO,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6285/index.m3u8
XY Max HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6286/index.m3u8
XY Mix HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6287/index.m3u8
XY Plus HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6288/index.m3u8
Erotic,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6289/index.m3u8
Erotic 2,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6290/index.m3u8
Erotic 3,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6291/index.m3u8
Erotic 4,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6292/index.m3u8
Erotic 6,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6293/index.m3u8
Erotic 7,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6294/index.m3u8
Erotic 8,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6295/index.m3u8
Erox HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6296/index.m3u8
MvH Hard,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6297/index.m3u8
SuperOne HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6298/index.m3u8
Dorcel HD orig,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/9064/index.m3u8
Hustler HD orig,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/9065/index.m3u8
Redlight HD orig,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/9066/index.m3u8
Dorcel TV HD orig,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/9067/index.m3u8
O-La-La orig,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/9068/index.m3u8
PROKOPTV XXX HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/19401/index.m3u8
SKY_HIGH_SEX_VR,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/19406/index.m3u8
DE Blue Hustler,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20023/index.m3u8
DE Lust pur HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20024/index.m3u8
DE Penthouse Passion HD,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20025/index.m3u8
DE Playboy Europe,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20026/index.m3u8
CineMan ExExEx,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20089/index.m3u8
CineMan ExExEx TWO,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/20090/index.m3u8

Visit-X TV,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6263/index.m3u8
Vivid TV Europe,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6264/index.m3u8
Vixen HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6265/index.m3u8
We Live Together,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6266/index.m3u8
White Boxxx,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6267/index.m3u8
Wicked,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6268/index.m3u8
Xpanded TV,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6269/index.m3u8
Balkan Erotic,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6270/index.m3u8
Red Lips,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6271/index.m3u8
Emanuelle HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6272/index.m3u8
Extreme,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6273/index.m3u8
Fast Boyz,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6274/index.m3u8
HOT,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6275/index.m3u8
HOT XXL HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6276/index.m3u8
Hot Pleasure,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6277/index.m3u8
Playboy LA,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6280/index.m3u8
Red XXX,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6281/index.m3u8
Sexy Hot,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6282/index.m3u8
Venus,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6284/index.m3u8
X-MO,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6285/index.m3u8
XY Max HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6286/index.m3u8
XY Mix HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6287/index.m3u8
XY Plus HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6288/index.m3u8
Erotic,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6289/index.m3u8
Erotic 2,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6290/index.m3u8
Erotic 3,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6291/index.m3u8
Erotic 4,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6292/index.m3u8
Erotic 6,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6293/index.m3u8
Erotic 7,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6294/index.m3u8
Erotic 8,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6295/index.m3u8
Erox HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6296/index.m3u8
MvH Hard,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6297/index.m3u8
SuperOne HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6298/index.m3u8
Dorcel HD orig,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/9064/index.m3u8
Hustler HD orig,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/9065/index.m3u8
Redlight HD orig,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/9066/index.m3u8
Dorcel TV HD orig,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/9067/index.m3u8
O-La-La orig,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/9068/index.m3u8
PROKOPTV XXX HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/19401/index.m3u8
SKY_HIGH_SEX_VR,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/19406/index.m3u8
DE Blue Hustler,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20023/index.m3u8
DE Lust pur HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20024/index.m3u8
DE Penthouse Passion HD,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20025/index.m3u8
DE Playboy Europe,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20026/index.m3u8
CineMan ExExEx,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20089/index.m3u8
CineMan ExExEx TWO,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/20090/index.m3u8


GOOD系列,#genre#
GOOD好消息,http://live.streamingfast.net/osmflivech1.m3u8
GOOD2真理台,http://live.streamingfast.net/osmflivech2.m3u8
GOOD真情部落格,http://live.streamingfast.net/osmflivech3.m3u8
GOOD共享觀點,http://live.streamingfast.net/osmflivech5.m3u8
GOOD經典音樂,http://live.streamingfast.net/osmflivech6.m3u8
GOOD禱告大軍,http://live.streamingfast.net/osmflivech7.m3u8
GOOD幸福學堂,http://live.streamingfast.net/osmflivech8.m3u8
GOOD愛+好醫生,http://live.streamingfast.net/osmflivech9.m3u8
GOOD烤箱讀書會,http://live.streamingfast.net/osmflivech10.m3u8
GOOD我們EYE旅行,http://live.streamingfast.net/osmflivech11.m3u8
GOOD孫叔唱副歌,http://live.streamingfast.net/osmflivech12.m3u8
GOOD健康新煮流,http://live.streamingfast.net/osmflivech13.m3u8
GOOD真情部落格,http://live.streamingfast.net/osmflivech14.m3u8
GOOD真情之夜,http://live.streamingfast.net/osmflivech15.m3u8
GOOD葉光明,http://live.streamingfast.net/osmflivech16.m3u8
GOOD大衛鮑森,http://live.streamingfast.net/osmflivech17.m3u8
GOOD國際講員,http://live.streamingfast.net/osmflivech18.m3u8
GOOD共享觀點,http://live.streamingfast.net/osmflivech19.m3u8
GOOD恩典時分,http://live.streamingfast.net/osmflivech20.m3u8
GOOD華語講員,http://live.streamingfast.net/osmflivech21.m3u8
GOOD職場新視野,http://live.streamingfast.net/osmflivech22.m3u8
GOOD空中主日學生活,http://live.streamingfast.net/osmflivech23.m3u8
GOOD劉三講古,http://live.streamingfast.net/osmflivech24.m3u8
GOOD福氣人生,http://live.streamingfast.net/osmflivech25.m3u8
GOOD空中主日學查經,http://live.streamingfast.net/osmflivech26.m3u8
GOOD空中聖經學院,http://live.streamingfast.net/osmflivech27.m3u8
GOOD詩歌精選,http://live.streamingfast.net/osmflivech28.m3u8
GOOD經典音樂河,http://live.streamingfast.net/osmflivech29.m3u8
GOOD敬拜讚美音樂,http://live.streamingfast.net/osmflivech30.m3u8
GOOD福音佈道音樂會,http://live.streamingfast.net/osmflivech31.m3u8
GOOD特會系列：禱告與轉化,http://live.streamingfast.net/osmflivech32.m3u8
GOOD特會系列：研經培靈,http://live.streamingfast.net/osmflivech33.m3u8
GOOD天國文化特會,http://live.streamingfast.net/osmflivech34.m3u8
GOOD天父的心,http://live.streamingfast.net/osmflivech35.m3u8
GOOD特會系列：醫治釋放,http://live.streamingfast.net/osmflivech36.m3u8
GOOD特會系列：以色列專題,http://live.streamingfast.net/osmflivech37.m3u8
GOOD特會系列：末世信息,http://live.streamingfast.net/osmflivech38.m3u8
GOOD全家歸主有良方,http://live.streamingfast.net/osmflivech39.m3u8
GOOD轉轉發現愛,http://live.streamingfast.net/osmflivech40.m3u8
GOOD幸福學堂,http://live.streamingfast.net/osmflivech41.m3u8
GOOD愛+醫生,http://live.streamingfast.net/osmflivech42.m3u8
GOOD我們EYE旅行,http://live.streamingfast.net/osmflivech43.m3u8
GOOD烤箱讀書會,http://live.streamingfast.net/osmflivech44.m3u8
GOOD卡通,http://live.streamingfast.net/osmflivech45.m3u8
GOOD少年體驗隊,http://live.streamingfast.net/osmflivech46.m3u8
GOOD蒙福人生,http://live.streamingfast.net/osmflivech47.m3u8
GOOD小小遊學生,http://live.streamingfast.net/osmflivech48.m3u8


歐美深夜_6677,#genre#
直播teen,http://live.mycamtv.com/teen.m3u8
直播anal,http://live.mycamtv.com/anal.m3u8
直播arab,http://live.mycamtv.com/arab.m3u8
直播asian,http://live.mycamtv.com/asian.m3u8
直播blonde,http://live.mycamtv.com/blonde.m3u8
直播blowjob,http://live.mycamtv.com/blowjob.m3u8
直播brunette,http://live.mycamtv.com/brunette.m3u8
直播ebony,http://live.mycamtv.com/ebony.m3u8
直播squirt,http://live.mycamtv.com/squirt.m3u8
直播latina,http://live.mycamtv.com/latina.m3u8
直播bigtits,http://live.mycamtv.com/bigtits.m3u8
直播medium,http://live.mycamtv.com/medium.m3u8
直播milf,http://live.mycamtv.com/milf.m3u8
直播skinny,http://live.mycamtv.com/skinny.m3u8
直播white,http://live.mycamtv.com/white.m3u8
直播young,http://live.mycamtv.com/young.m3u8

加值測試_6677,#genre#
直播720,http://cdn.adultiptv.net/livecams.m3u8
肛交720,http://cdn.adultiptv.net/anal.m3u8
巨尻720,http://cdn.adultiptv.net/bigass.m3u8
大鸟720,http://cdn.adultiptv.net/bigdick.m3u8
爆乳720,http://cdn.adultiptv.net/bigtits.m3u8
金发720,http://cdn.adultiptv.net/blonde.m3u8
口交720,http://cdn.adultiptv.net/blowjob.m3u8
褐发720,http://cdn.adultiptv.net/brunette.m3u8
合集720,http://cdn.adultiptv.net/compilation.m3u8
绿帽720,http://cdn.adultiptv.net/cuckold.m3u8
恋物720,http://cdn.adultiptv.net/fetish.m3u8
群交720,http://cdn.adultiptv.net/gangbang.m3u8
男同720,http://cdn.adultiptv.net/gay.m3u8
硬核720,http://cdn.adultiptv.net/hardcore.m3u8
异种720,http://cdn.adultiptv.net/interracial.m3u8
拉丁720,http://cdn.adultiptv.net/latina.m3u8
女同720,http://cdn.adultiptv.net/lesbian.m3u8
少妇720,http://cdn.adultiptv.net/milf.m3u8
色星720,http://cdn.adultiptv.net/pornstar.m3u8
第一视角720,http://cdn.adultiptv.net/pov.m3u8
粗暴720,http://cdn.adultiptv.net/rough.m3u8
俄罗斯720,http://cdn.adultiptv.net/russian.m3u8
720,http://cdn.adultiptv.net/teen.m3u8
三人720,http://cdn.adultiptv.net/threesome.m3u8
Asian,http://cdn.adultiptv.net/asian.m3u8
LiveCams,http://cdn.adultiptv.net/livecams.m3u8
Playboy,P2p://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790.ts
shelksd(18+),http://194.190.78.91/shelksd/index.m3u8
Woman,http://live.redtraffic.net/woman.m3u8

一本道_6677,#genre#
點播快轉區,
一本道_1,https://vip4.ddyunbo.com/20210210/IjSENz6s/index.m3u8
一本道_2,https://vip4.ddyunbo.com/20210209/dEzJjeSU/index.m3u8
一本道_3,https://vip4.ddyunbo.com/20210208/6LaKp6lZ/index.m3u8
一本道_4,https://vip4.ddyunbo.com/20210208/uWwFdRB7/index.m3u8
一本道_5,https://vip4.ddyunbo.com/20210208/EZRbwZn4/index.m3u8
一本道_6,https://vip4.ddyunbo.com/20210207/Lyhqjp3z/index.m3u8
一本道_7,https://vip4.ddyunbo.com/20210203/DYtc79vE/index.m3u8
一本道_8,https://vip4.ddyunbo.com/20210202/cy0urBhD/index.m3u8
一本道_9,https://vip4.ddyunbo.com/20210202/cOf9FXgF/index.m3u8
一本道_10,https://vip4.ddyunbo.com/20210202/jnSPf5L7/index.m3u8
一本道_11,https://vip4.ddyunbo.com/20210202/6wLYbWPq/index.m3u8
一本道_12,https://vip4.ddyunbo.com/20190904/HqGckgKl/index.m3u8
一本道_13,https://vip4.ddyunbo.com/20190904/m94xaoPh/index.m3u8
一本道_14,https://vip4.ddyunbo.com/20190908/1oZ5V2g2/index.m3u8
一本道_15,https://vip4.ddyunbo.com/20190904/wJoZlwtT/index.m3u8
一本道_16,https://vip4.ddyunbo.com/20190904/ZnGN7sEl/index.m3u8
一本道_17,https://vip4.ddyunbo.com/20190908/qvYslaAx/index.m3u8
一本道_18,https://vip4.ddyunbo.com/20190908/ETghLd5D/index.m3u8
一本道_19,https://vip4.ddyunbo.com/20190908/nvueB1Az/index.m3u8
一本道_20,https://vip4.ddyunbo.com/20190908/zSd2DI9R/index.m3u8
一本道_21,https://vip4.ddyunbo.com/20190914/dSIYelxz/index.m3u8
一本道_22,https://vip4.ddyunbo.com/20190914/TFWmOomT/index.m3u8
一本道_23,https://vip4.ddyunbo.com/20190914/vL0TDJOa/index.m3u8
一本道_24,https://vip4.ddyunbo.com/20190918/7mkn1AhN/index.m3u8
一本道_25,https://vip4.ddyunbo.com/20190923/WebyDiop/index.m3u8
一本道_26,https://vip4.ddyunbo.com/20191003/iRZV03AE/index.m3u8
一本道_27,https://vip4.ddyunbo.com/20191003/EuwbmURX/index.m3u8
一本道_28,https://vip4.ddyunbo.com/20191004/HjrnnnDD/index.m3u8
一本道_29,https://vip4.ddyunbo.com/20191004/GKWK7Q5F/index.m3u8
一本道_30,https://vip4.ddyunbo.com/20191004/3T6aTxbN/index.m3u8
一本道_31,https://vip4.ddyunbo.com/20191004/FxbqgEFY/index.m3u8
一本道_32,https://vip4.ddyunbo.com/20191004/rURK4pfY/index.m3u8
一本道_33,https://vip4.ddyunbo.com/20191007/7G1CWNc8/index.m3u8
一本道_34,https://vip4.ddyunbo.com/20191007/IFlq5eON/index.m3u8
一本道_35,https://vip4.ddyunbo.com/20191007/qISqWik0/index.m3u8
一本道_36,https://vip4.ddyunbo.com/20190907/PH1oGegu/index.m3u8
一本道_37,https://vip4.ddyunbo.com/20191206/aIGd1S2S/index.m3u8
一本道_39,https://vip4.ddyunbo.com/20191209/eOWqpnjK/index.m3u8
一本道_40,https://vip4.ddyunbo.com/20191203/kT2Rfcof/index.m3u8
一本道_41,https://vip4.ddyunbo.com/20191203/eKcaCDs1/index.m3u8
一本道_42,https://vip4.ddyunbo.com/20191204/jouQzYVh/index.m3u8
一本道_43,https://vip4.ddyunbo.com/20190824/InhHOPJz/index.m3u8
一本道_44,https://vip4.ddyunbo.com/20191201/yKe6LATy/index.m3u8
一本道_45,https://vip4.ddyunbo.com/20191128/b49owsxG/index.m3u8
一本道_46,https://vip4.ddyunbo.com/20191104/NAZTGvOC/index.m3u8
一本道_47,https://vip4.ddyunbo.com/20190724/fpVllSSA/index.m3u8
一本道_48,https://vip4.ddyunbo.com/20191115/nz0OLAD7/index.m3u8
一本道_49,https://vip4.ddyunbo.com/20191205/ZgkgLcVy/index.m3u8
一本道_50,https://vip4.ddyunbo.com/20191111/YQ1Jvlo7/index.m3u8
一本道_51,https://vip4.ddyunbo.com/20191203/mXPJeA8L/index.m3u8
一本道_52,https://vip4.ddyunbo.com/20191201/aBIJI8XX/index.m3u8
一本道_53,https://vip4.ddyunbo.com/20191209/nBF7mWF0/index.m3u8
一本道_54,https://vip4.ddyunbo.com/20191211/EmnFBcTv/index.m3u8
一本道_55,https://vip4.ddyunbo.com/20191203/tHSBAUjL/index.m3u8
一本道_56,https://vip4.ddyunbo.com/20191207/3l1NKbd9/index.m3u8
一本道_57,https://vip4.ddyunbo.com/20191128/6sgJpPs4/index.m3u8
一本道_58,https://vip4.ddyunbo.com/20191121/NoBsuuFA/index.m3u8
一本道_59,https://vip4.ddyunbo.com/20191206/SGNaCdAK/index.m3u8
一本道_60,https://vip4.ddyunbo.com/20191112/aKyYPZ4O/index.m3u8
一本道_61,https://vip4.ddyunbo.com/20191130/u0WbYaDT/index.m3u8
一本道_62,https://vip4.ddyunbo.com/20191111/r5A7emIq/index.m3u8
一本道_63,https://vip4.ddyunbo.com/20191102/PNo3bOxT/index.m3u8
一本道_64,https://vip4.ddyunbo.com/20191210/cyck231P/index.m3u8
一本道_65,https://vip4.ddyunbo.com/20191203/qg6ciKiI/index.m3u8
一本道_66,https://vip4.ddyunbo.com/20191122/r7naPuig/index.m3u8
一本道_67,https://vip4.ddyunbo.com/20191205/SIKrL2zv/index.m3u8
一本道_68,https://vip4.ddyunbo.com/20191211/dFWVbgGO/index.m3u8
一本道_69,https://vip4.ddyunbo.com/20191201/XNRFDngP/index.m3u8
一本道_70,https://vip4.ddyunbo.com/20191203/ZRDWzUqf/index.m3u8
一本道_71,https://vip4.ddyunbo.com/20191128/J5nWdwcz/index.m3u8
一本道_72,https://vip4.ddyunbo.com/20191201/Rf4zb6hN/index.m3u8
一本道_73,https://vip4.ddyunbo.com/20191201/CMNsuXH3/index.m3u8
一本道_74,https://vip4.ddyunbo.com/20191203/vBvvarir/index.m3u8
一本道_75,https://vip4.ddyunbo.com/20191211/nOiZ9PsG/index.m3u8
一本道_76,https://vip4.ddyunbo.com/20191115/tLqC19DS/index.m3u8
一本道_77,https://vip4.ddyunbo.com/20191104/5Br1zP28/index.m3u8
一本道_78,https://vip4.ddyunbo.com/20190801/YErziN66/index.m3u8
一本道_79,https://vip4.ddyunbo.com/20190729/Lv7KSuaP/index.m3u8
一本道_80,https://vip4.ddyunbo.com/20191205/0oLr2jlQ/index.m3u8
一本道_81,https://vip4.ddyunbo.com/20191110/Z3mWJbrz/index.m3u8
一本道_82,https://vip4.ddyunbo.com/20190724/SRcabvNZ/index.m3u8
一本道_83,https://vip4.ddyunbo.com/20191127/52rP822O/index.m3u8
一本道_84,https://vip4.ddyunbo.com/20191207/p0zvtDBY/index.m3u8
一本道_85,https://vip4.ddyunbo.com/20191208/dw94ieYl/index.m3u8
一本道_86,https://vip4.ddyunbo.com/20190913/MA5Cn7rw/index.m3u8
一本道_87,https://vip4.ddyunbo.com/20191210/tyN6I80q/index.m3u8
一本道_88,https://vip4.ddyunbo.com/20191122/QMk66MvN/index.m3u8
一本道_89,https://vip4.ddyunbo.com/20191206/trGVPzmt/index.m3u8
一本道_90,https://vip4.ddyunbo.com/20191010/xcMAZOOw/index.m3u8
一本道_91,https://vip4.ddyunbo.com/20191207/tBB5RkgE/index.m3u8
一本道_92,https://vip4.ddyunbo.com/20191207/Le7BwZ7a/index.m3u8
一本道_93,https://vip4.ddyunbo.com/20191115/XU1ZFXas/index.m3u8
一本道_94,https://vip4.ddyunbo.com/20191205/VDovZ2mt/index.m3u8
一本道_95,https://vip4.ddyunbo.com/20191203/N6QagWOF/index.m3u8
一本道_96,https://vip4.ddyunbo.com/20191125/OqB6IP7s/index.m3u8
一本道_97,https://vip4.ddyunbo.com/20191121/qFgFA0vx/index.m3u8
一本道_98,https://vip4.ddyunbo.com/20191127/xnpQRfvD/index.m3u8
一本道_99,https://vip4.ddyunbo.com/20191204/6UOQDpAF/index.m3u8
一本道_100,https://vip4.ddyunbo.com/20191210/iClVJoQP/index.m3u8
一本道_101,https://vip4.ddyunbo.com/20190801/68w4hmaH/index.m3u8
一本道_102,https://vip4.ddyunbo.com/20191203/AdOtik4n/index.m3u8
一本道_103,https://vip4.ddyunbo.com/20191207/Aawt3pa8/index.m3u8
一本道_104,https://vip4.ddyunbo.com/20191118/cqj1PHFT/index.m3u8
一本道_105,https://vip4.ddyunbo.com/20191203/lrQfHler/index.m3u8
一本道_106,https://vip4.ddyunbo.com/20191203/5E24xFQu/index.m3u8
一本道_107,https://vip4.ddyunbo.com/20191206/wElIhu09/index.m3u8
一本道_108,https://vip4.ddyunbo.com/20191209/zpkqVbXG/index.m3u8
一本道_109,https://vip4.ddyunbo.com/20191130/5D8rho9Y/index.m3u8
一本道_110,https://vip4.ddyunbo.com/20191125/b7iK6Oay/index.m3u8
一本道_111,https://vip4.ddyunbo.com/20191118/pa08NZI8/index.m3u8
一本道_112,https://vip4.ddyunbo.com/20191209/ptaY4sdV/index.m3u8
一本道_113,https://vip4.ddyunbo.com/20191208/YoOOpIoB/index.m3u8
一本道_114,https://vip4.ddyunbo.com/20191206/KlOfpmXm/index.m3u8
一本道_115,https://vip4.ddyunbo.com/20191128/bhlfixkB/index.m3u8
一本道_116,https://vip4.ddyunbo.com/20191004/27dVXQbM/index.m3u8
一本道_117,https://vip4.ddyunbo.com/20191130/opfnHxZs/index.m3u8
一本道_118,https://vip4.ddyunbo.com/20191020/HFA1EICB/index.m3u8
一本道_119,https://vip4.ddyunbo.com/20190725/QoR2tEMa/index.m3u8
一本道_120,https://vip4.ddyunbo.com/20191203/a3QaDIMv/index.m3u8
一本道_121,https://vip4.ddyunbo.com/20191104/j2LhlTOV/index.m3u8
一本道_122,https://vip4.ddyunbo.com/20191008/zaPfpDWi/index.m3u8
一本道_123,https://vip4.ddyunbo.com/20191206/beXglix7/index.m3u8
一本道_124,https://vip4.ddyunbo.com/20191207/ywgZ4c11/index.m3u8
一本道_125,https://vip4.ddyunbo.com/20191122/CTiWjkn3/index.m3u8
一本道_126,https://vip4.ddyunbo.com/20191203/fo9gOCfd/index.m3u8
一本道_127,https://vip4.ddyunbo.com/20191128/LfZiCMWd/index.m3u8
一本道_128,https://vip4.ddyunbo.com/20191102/VMYrbDYq/index.m3u8
一本道_129,https://vip4.ddyunbo.com/20191201/JkE6BitE/index.m3u8
一本道_130,https://vip4.ddyunbo.com/20191121/tYZpFfYL/index.m3u8
一本道_131,https://vip4.ddyunbo.com/20191102/k5XyaYgP/index.m3u8
一本道_132,https://vip4.ddyunbo.com/20191008/aJt3osLQ/index.m3u8
一本道_133,https://vip4.ddyunbo.com/20191206/W6K0WfDk/index.m3u8
一本道_134,https://vip4.ddyunbo.com/20190712/AWmTfG0V/index.m3u8
一本道_135,https://vip4.ddyunbo.com/20191203/2MAO7hnv/index.m3u8
一本道_136,https://vip4.ddyunbo.com/20191122/XqkKvmTm/index.m3u8
一本道_137,https://vip4.ddyunbo.com/20191205/ZhyfTfzD/index.m3u8
一本道_138,https://vip4.ddyunbo.com/20191209/Cg46YFFD/index.m3u8
一本道_139,https://vip4.ddyunbo.com/20191203/5sYrnUa8/index.m3u8
一本道_140,https://vip4.ddyunbo.com/20191206/D2NceISA/index.m3u8
一本道_141,https://vip4.ddyunbo.com/20190703/TS1mxp2x/index.m3u8
一本道_142,https://vip4.ddyunbo.com/20191127/28kOylU9/index.m3u8
一本道_143,https://vip4.ddyunbo.com/20190924/1r6n6c3u/index.m3u8
一本道_144,https://vip4.ddyunbo.com/20191201/8UTueLDg/index.m3u8
一本道_145,https://vip4.ddyunbo.com/20191011/eswYrYkE/index.m3u8
一本道_146,https://vip4.ddyunbo.com/20191109/7zPRNKbZ/index.m3u8
一本道_147,https://vip4.ddyunbo.com/20191208/0gSaR7IX/index.m3u8
一本道_148,https://vip4.ddyunbo.com/20191203/B5DlB2Ib/index.m3u8
一本道_149,https://vip4.ddyunbo.com/20191108/iI37Slwz/index.m3u8
一本道_150,https://vip4.ddyunbo.com/20191115/nxekkiWv/index.m3u8
一本道_151,https://vip4.ddyunbo.com/20191206/DRjLLulI/index.m3u8
一本道_152,https://vip4.ddyunbo.com/20191208/F59kEATh/index.m3u8
